Dates,Long,Short,LongShort
1990-01-31,0.0,0.0,0.0
1990-02-28,0.081740835,0.0220836098,0.0519122224
1990-03-30,0.04751187329999999,0.05872010489999999,0.0531159891
1990-04-30,0.03708080150000001,0.019625273800000002,0.028353037650000006
1990-05-31,0.08984183959999999,-0.07714573190000001,0.006348053849999986
1990-06-29,0.022360039899999996,0.0509828802,0.03667146004999999
1990-07-31,0.004911353100000005,0.11047671760000001,0.057694035350000006
1990-08-31,-0.07512041300000001,0.138426992,0.031653289499999994
1990-09-28,-0.05629300770000001,0.2240756267,0.0838913095
1990-10-31,0.0454473139,0.09012809220000001,0.06778770305000001
1990-11-30,0.1690064205,-0.0918644716,0.03857097445
1990-12-31,0.07754693780000001,-0.025731787000000006,0.0259075754
1991-02-28,0.2303506727,-0.1338707917,0.04823994050000001
1991-02-28,0.0127781173,-0.004091558399999999,0.004343279450000001
1991-03-29,0.09526612140000001,-0.001865754199999999,0.04670018360000001
1991-04-30,0.0215525785,0.0353731688,0.028462873649999998
1991-05-31,0.0691765812,0.0141373624,0.041656971800000005
1991-06-28,-0.015775446600000003,0.08240555320000001,0.0333150533
1991-07-31,0.08526144640000001,-0.029557241999999997,0.027852102200000006
1991-08-30,0.042285807800000005,0.00041413049999999927,0.021349969150000002
1991-09-30,0.0166312373,0.013087966700000002,0.014859602000000001
1991-10-31,0.0698615681,0.0070637601000000045,0.0384626641
1991-11-29,-0.025471744699999993,0.09335588360000001,0.03394206945000001
1991-12-27,0.2020810918,-0.050063673200000006,0.0760087093
1992-02-28,0.033540183300000005,-0.0386449867,-0.0025524016999999982
1992-03-27,-0.0035396928000000004,0.0542990094,0.0253796583
1992-04-30,0.024846470500000002,0.023912156299999997,0.024379313399999998
1992-04-30,-0.0142470133,0.0028902667,-0.0056783733
1992-05-29,0.030462152699999995,0.0193281971,0.024895174899999997
1992-06-30,-0.021983135600000002,-0.0036936191999999996,-0.0128383774
1992-07-31,0.0521231597,0.0358922361,0.044007697900000003
1992-08-31,-0.0596805217,0.026005412999999998,-0.016837554350000002
1992-09-25,0.010294811399999996,0.014885983700000004,0.01259039755
1992-10-30,0.11656217460000003,-0.027318216500000006,0.04462197905000001
1992-11-30,0.15376347010000002,-0.029267851100000006,0.06224780950000001
1992-12-31,0.0386312183,0.07339528070000001,0.0560132495
1993-02-26,0.0843019904,0.0055318335000000066,0.04491691195
1993-03-26,0.0916274657,0.0095652672,0.05059636645
1993-04-30,0.0231220362,0.1101274321,0.06662473415
1993-05-31,0.0612314086,-0.04375973140000001,0.008735838599999997
1993-06-25,0.014584370900000001,0.0075379359,0.0110611534
1993-06-25,0.0114490384,0.0190353737,0.01524220605
1993-07-30,0.0138081614,0.1813613343,0.09758474785
1993-08-31,0.10095398950000002,-0.044227106,0.02836344175000001
1993-09-24,0.030143019700000002,0.032079125900000005,0.031111072800000004
1993-10-29,0.0628465217,-0.005670280199999999,0.02858812075
1993-11-30,0.005529164600000001,0.0707648049,0.03814698475
1993-12-31,0.049367931000000004,0.019641440200000002,0.0345046856
1994-02-28,0.0036827150000000065,0.018113747299999997,0.010898231150000002
1994-03-31,-0.022156229200000002,0.0705884814,0.0242161261
1994-04-29,0.007965810199999998,0.038319521499999995,0.023142665849999997
1994-05-31,0.0270081323,0.0349535443,0.0309808383
1994-06-30,-0.015836644700000006,0.061868097399999995,0.023015726349999995
1994-07-01,0.0122840318,-0.049463620400000005,-0.018589794300000004
1994-08-31,0.0063671249,0.006193929900000001,0.0062805274
1994-08-31,0.0368687314,-0.0036077295000000002,0.01663050095
1994-09-30,0.008757578599999993,0.05058470620000001,0.029671142400000003
1994-10-31,0.0022305169999999926,0.0020273630000000003,0.0021289399999999967
1994-11-30,0.038056082500000005,0.0248562324,0.03145615745
1994-12-30,-0.007295543900000006,0.0452954179,0.018999936999999998
1995-02-28,0.11705170270000001,-0.011040666700000002,0.053005518
1995-03-31,0.032292160300000004,-0.0341652511,-0.0009365453999999988
1995-04-28,0.0315380607,0.0582884761,0.0449132684
1995-05-31,0.1127017505,-0.007197502699999999,0.0527521239
1995-06-30,0.07486654890000001,-0.014289272000000004,0.030288638450000002
1995-07-31,0.1057705437,-0.0358335548,0.03496849445
1995-08-31,0.12835871910000002,0.018929470599999998,0.07364409485000001
1995-09-29,0.05198225930000001,-0.010135952899999998,0.020923153200000003
1995-10-31,0.12308139130000001,0.009549537900000002,0.06631546460000001
1995-11-30,0.0749755331,-0.0001600750999999998,0.037407729
1995-12-29,0.0551509668,-0.024901724799999997,0.015124621000000001
1996-02-29,-0.050242587199999994,0.004430705500000002,-0.022905940849999997
1996-03-29,0.0846183474,0.0381465724,0.061382459900000005
1996-04-30,0.10234330680000002,0.027652909200000006,0.06499810800000001
1996-05-31,0.034347779,-0.013029006,0.010659386500000001
1996-06-28,-0.008639418000000003,-0.0162201066,-0.012429762300000001
1996-07-31,-0.0836661899,0.10791273339999999,0.012123271749999998
1996-08-30,0.11660354110000003,-0.012360301500000002,0.05212161980000001
1996-09-27,0.0876719634,-0.029148924200000002,0.029261519599999997
1996-10-31,0.031622939899999994,0.052199282699999995,0.0419111113
1996-11-29,0.0704702866,-0.0327875903,0.01884134815
1996-11-29,0.012996038500000001,-0.0016714378000000003,0.005662300350000001
1996-12-27,0.0018663480999999982,0.0474116983,0.0246390232
1997-02-28,0.06175203210000001,-0.1186533406,-0.02845065425
1997-03-28,-0.019110390900000003,0.0664966908,0.023693149949999995
1997-04-30,0.016368598900000007,0.0035306125000000013,0.009949605700000004
1997-05-30,0.07147582489999998,-0.08455105360000001,-0.006537614350000012
1997-06-27,0.10728720060000001,-0.024447832800000003,0.041419683900000004
1997-07-31,0.1348400813,-0.0028236237000000023,0.0660082288
1997-08-29,0.08467994790000001,0.0564973382,0.07058864305000001
1997-09-26,0.1405196317,-0.021745571300000002,0.0593870302
1997-10-31,0.0039834028999999995,0.019696528999999994,0.011839965949999996
1997-11-28,-0.020906586799999998,-0.017067435300000006,-0.018987011050000002
1997-12-26,0.0899062323,0.034558628499999994,0.0622324304
1998-02-27,0.09410551350000002,-0.049060757999999996,0.02252237775000001
1998-02-27,0.055379780499999996,-0.025165520700000006,0.015107129899999995
1998-03-27,0.08668302700000001,-0.0005518891999999969,0.043065568900000004
1998-04-30,0.0265199249,-0.0037471292999999998,0.0113863978
1998-05-29,0.0324055788,0.056639898900000006,0.04452273885000001
1998-06-26,0.2395704361,0.034492708700000006,0.1370315724
1998-07-31,0.017502781899999997,0.0965223668,0.05701257435
1998-08-31,-0.17387037110000003,0.164265285,-0.0048025430500000105
1998-09-25,0.1663202655,-0.02817689039999999,0.06907168755000001
1998-10-30,0.016489974,-0.09527335120000001,-0.0393916886
1998-11-30,0.11299270310000001,-0.016761599599999996,0.048115551750000006
1998-12-26,0.1569206833,0.06435659760000001,0.11063864045
1999-02-26,0.017385906700000005,0.0238567904,0.02062134855
1999-03-27,0.16583506870000006,-0.033904777799999994,0.06596514545000004
1999-04-30,0.0332575905,-0.0762786195,-0.0215105145
1999-04-30,0.0999111069,-0.06089879300000001,0.01950615695
1999-05-31,-0.022838787000000006,0.0912554525,0.03420833275
1999-06-26,0.09323623550000001,-0.052907958899999996,0.02016413830000001
1999-07-30,0.16246045120000002,0.10200986210000001,0.13223515665000002
1999-08-31,0.09041294090000002,0.0089109362,0.04966193855000001
1999-09-25,0.017932779200000006,0.034691524700000004,0.026312151950000005
1999-10-29,0.13723049450000002,0.0418504755,0.089540485
1999-11-30,0.1728374865,0.08411916790000001,0.12847832720000002
1999-12-31,0.11744640800000002,0.0737778698,0.0956121389
2000-02-29,0.3307292680000001,0.17326240660000003,0.2519958373000001
2000-03-31,-0.011835143999999995,-0.0949013617,-0.05336825285
2000-04-01,-0.032229811500000004,0.0713049339,0.0195375612
2000-05-31,-0.10233844230000003,-0.03392040800000001,-0.06812942515000002
2000-06-30,0.0733987219,0.06594840760000001,0.06967356475
2000-06-30,0.10933108550000001,-0.007885229800000003,0.05072292785
2000-07-01,0.009971712800000003,0.15240169840000004,0.08118670560000002
2000-08-31,0.1757147489,-0.017481352400000018,0.07911669824999999
2000-09-29,0.0366689662,0.24672372329999995,0.14169634474999998
2000-10-31,0.0166344094,0.08864786229999999,0.05264113584999999
2000-11-30,-0.06079344320000001,0.21612004240000002,0.0776632996
2000-12-29,0.024100976200000002,0.2197619068,0.1219314415
2001-02-28,-0.023674501000000004,0.07476215060000002,0.02554382480000001
2001-03-30,-0.030071736199999997,0.06528563620000001,0.017606950000000007
2001-04-30,0.1039012379,-0.20921682400000002,-0.05265779305000001
2001-05-31,0.09640741169999999,0.03972811520000001,0.06806776345
2001-06-29,0.11214175200000001,-0.06590861320000001,0.023116569400000002
2001-07-31,-0.0163743074,0.040496240999999995,0.012060966799999998
2001-08-31,0.03811551070000001,0.1332791072,0.08569730895
2001-09-28,-0.0218956294,0.210969625,0.0945369978
2001-10-31,0.0147882476,-0.0218119184,-0.0035118354000000006
2001-11-30,0.0557724344,-0.12428429020000001,-0.034255927900000004
2001-12-29,0.017224577900000003,-0.0201220385,-0.0014487302999999993
2002-02-28,0.0448795242,0.1596060495,0.10224278685
2002-03-29,0.0535948854,-0.057871399,-0.0021382567999999984
2002-04-30,0.027317723000000002,0.0491067961,0.03821225955
2002-05-31,0.016233132100000002,0.0693371673,0.042785149700000004
2002-06-28,0.0013821549999999956,0.2015883302,0.1014852426
2002-07-31,-0.0392465367,0.2160356343,0.0883945488
2002-08-30,-0.0054150101,0.006757515699999996,0.0006712527999999979
2002-09-28,0.0044444665999999996,0.15674812650000003,0.08059629655000002
2002-09-28,-0.0031793233999999997,0.033779461,0.015300068799999999
2002-10-31,0.13098399100000002,0.010727459500000001,0.07085572525000002
2002-11-29,0.16760388630000003,0.032859151200000006,0.10023151875000003
2002-12-28,-0.1058260926,0.0368796697,-0.03447321145
2003-02-28,0.03938334620000001,0.09114627789999999,0.06526481205
2003-03-29,0.09007612879999999,-0.0192844733,0.03539582775
2003-04-30,0.0759864587,-0.0608806397,0.007552909499999996
2003-05-30,0.19559675010000002,0.0019411923999999988,0.09876897125
2003-06-28,-0.016418748700000003,-0.016419628000000002,-0.016419188350000002
2003-07-31,0.1179055977,0.011556007699999999,0.0647308027
2003-08-29,0.0932922012,-0.0001234115000000027,0.046584394849999995
2003-09-27,-0.024055813099999997,0.0209382807,-0.0015587661999999988
2003-10-31,0.1086003743,-0.0336295615,0.0374854064
2003-11-28,0.0330117126,-0.011335783100000002,0.010837964749999998
2003-11-28,0.010038055600000002,0.06757967270000001,0.038808864150000004
2003-12-27,0.0415500596,-0.024150631700000005,0.008699713949999998
2004-02-27,0.0971955248,-0.026287445200000002,0.0354540398
2004-03-27,0.019982598799999998,0.0141029628,0.017042780799999997
2004-04-30,0.023934057799999995,0.06796451750000002,0.045949287650000004
2004-05-31,0.020629348399999997,-0.059834939100000005,-0.019602795350000004
2004-06-26,0.0159625293,-0.0008284457999999974,0.007567041750000001
2004-07-30,0.0280365125,0.15133104960000002,0.08968378105000001
2004-08-31,-0.06763410990000002,0.07450454290000003,0.0034352165000000046
2004-09-25,0.0742978486,0.0081217106,0.041209779599999996
2004-10-29,0.1542920573,0.0835555391,0.11892379820000001
2004-11-30,0.1008825364,-0.030937674499999995,0.03497243095
2004-12-25,0.0588046175,-0.054072826000000004,0.0023658957499999994
2005-02-28,0.0451987836,0.011531808600000002,0.0283652961
2005-02-28,0.034760822299999994,0.11870959290000001,0.0767352076
2005-03-26,0.025919578600000007,0.045697268,0.0358084233
2005-04-29,0.014468685600000001,0.0338284076,0.0241485466
2005-05-31,0.09013873920000001,-0.014918409800000003,0.037610164700000004
2005-06-25,0.04115676880000001,0.021288577300000007,0.031222673050000007
2005-07-29,0.0556194858,-0.04046895870000001,0.007575263549999996
2005-08-31,0.026680831300000003,0.0227456812,0.024713256250000003
2005-09-24,0.0671536781,0.031793439,0.049473558550000005
2005-10-31,0.0512687297,0.00034215049999999914,0.0258054401
2005-11-30,0.060708051900000004,-0.0066262971000000045,0.0270408774
2005-12-30,0.0202575855,-0.0016743385999999976,0.009291623450000001
2006-02-28,0.0779455459,-0.0196364444,0.029154550749999997
2006-03-31,0.05218907040000001,0.0113158488,0.031752459600000005
2006-04-01,0.0022209867999999997,-0.0006333,0.0007938433999999998
2005-02-28,0.034760822299999994,0.11870959290000001,0.0767352076
2005-03-26,0.025919578600000007,0.045697268,0.0358084233
2005-04-29,0.014468685600000001,0.0338284076,0.0241485466
2005-05-31,0.09013873920000001,-0.014918409800000003,0.037610164700000004
2005-06-25,0.04115676880000001,0.021288577300000007,0.031222673050000007
2005-07-29,0.0556194858,-0.04046895870000001,0.007575263549999996
2005-08-31,0.026680831300000003,0.0227456812,0.024713256250000003
2005-09-24,0.0671536781,0.031793439,0.049473558550000005
2005-10-31,0.0512687297,0.00034215049999999914,0.0258054401
2005-11-30,0.060708051900000004,-0.0066262971000000045,0.0270408774
2005-12-30,0.0202575855,-0.0016743385999999976,0.009291623450000001
2006-02-28,0.0779455459,-0.0196364444,0.029154550749999997
2006-03-31,0.05218907040000001,0.0113158488,0.031752459600000005
2006-04-01,0.0022209867999999997,-0.0006333,0.0007938433999999998
2007-06-29,0.0455123365,0.05223111650000001,0.048871726500000004
2007-07-31,0.0185067342,0.059835897900000004,0.03917131605
2007-08-31,0.0167732928,-0.00519123,0.0057910314
2007-09-28,0.0728083606,0.0008358245999999995,0.036822092599999995
2007-10-31,0.078955393,0.007286612499999999,0.04312100275
2007-11-30,-0.0024883256000000015,0.0925463733,0.045029023849999995
2007-12-29,0.0560599524,0.05024209780000001,0.053151025100000006
2008-02-29,-0.1149123328,0.1517153735,0.01840152035
2008-03-29,0.0264226673,0.029437265,0.02792996615
2008-04-30,0.12340302860000002,-0.029866697199999997,0.04676816570000001
2008-05-30,0.0679400789,0.0697406022,0.06884034055
2008-06-28,-0.0726327021,0.20667146980000003,0.06701938385000002
2008-07-31,0.02386690680000001,-0.056339232600000004,-0.016236162899999997
2008-07-31,0.016256320800000005,-0.0019160736000000001,0.007170123600000002
2008-08-29,-0.041817055400000004,0.002997912100000003,-0.01940957165
2008-09-27,-0.1370131148,0.0773662558,-0.029823429499999998
2008-10-31,-0.33907641190000004,0.2810132115,-0.029031600200000007
2008-11-28,-0.07082993100000001,0.13541271770000002,0.03229139335
2008-12-27,-0.011842228200000002,-0.045809462200000005,-0.028825845200000005
2009-02-27,-0.4522031731,0.2697614582,-0.09122085745
2009-03-28,0.2216834277,-0.0332238208,0.09422980345
2009-04-30,0.2889110226,-0.10608170660000002,0.091414658
2009-05-29,0.125509052,-0.09450471120000001,0.015502170400000001
2009-06-27,-0.023103039699999998,0.0244780031,0.0006874817000000009
2009-07-31,0.06958635619999999,-0.0368024717,0.016391942249999996
2009-08-31,0.20321274739999998,-0.027012658300000002,0.08810004454999999
2009-09-26,0.003853074500000001,0.003980742400000001,0.003916908450000001
2009-09-26,0.0139670901,-0.0006172198999999995,0.0066749350999999995
2009-10-30,0.0381904687,0.0857621597,0.06197631420000001
2009-11-30,0.1284244912,-0.0382187827,0.04510285424999999
2009-12-26,0.023849880200000003,0.0116615984,0.017755739300000004
2010-02-26,0.0417267737,-0.0028117837999999985,0.01945749495
2010-03-27,0.07355106570000002,-0.035870441100000004,0.018840312300000005
2010-04-30,0.0772375587,0.015095255500000005,0.0461664071
2010-05-31,-0.08339575140000001,0.10396093790000001,0.01028259325
2010-06-26,-0.0637553066,0.0715816135,0.003913153449999998
2010-07-30,0.12542268469999998,-0.0458008047,0.03981093999999999
2010-08-31,0.04206759010000001,0.08471051090000001,0.06338905050000002
2010-09-25,0.14427724330000002,-0.07845123320000001,0.032913005050000006
2010-10-29,0.05110323590000001,-0.0234197331,0.013841751400000005
2010-11-30,0.028128687000000003,0.013925699000000003,0.021027193000000003
2010-11-30,0.0173632976,0.017510375,0.0174368363
2010-12-25,0.0371484331,-0.0796479566,-0.02124976175
2011-02-28,0.07750671390000001,-0.044062259699999995,0.016722227100000008
2011-03-26,0.039132657700000004,0.05321563180000001,0.04617414475000001
2011-04-29,0.0717443913,-0.006313302700000004,0.032715544299999996
2011-05-31,0.0090979239,0.029967659700000003,0.0195327918
2011-06-25,0.0176572149,0.06240929760000001,0.04003325625
2011-07-29,0.0162835045,0.0606255327,0.0384545186
2011-08-31,-0.0149883648,0.13928530320000002,0.06214846920000001
2011-09-24,-0.035328278000000005,0.22490808630000003,0.09478990415000002
2011-10-31,0.0622508337,-0.1076675038,-0.022708335049999997
2011-11-30,0.0484214507,0.0910255777,0.0697235142
2011-12-30,0.029671655600000006,0.018048430900000002,0.023860043250000004
2012-02-29,0.0216874173,-0.0331116568,-0.0057121197499999995
2012-02-29,0.1083724799,-0.10258130019999999,0.002895589850000005
2012-03-30,0.07300834880000001,0.0158077168,0.044408032800000004
2012-04-30,0.012618214999999999,0.014657143800000005,0.013637679400000002
2012-05-31,-0.029010271100000002,0.12365917940000001,0.04732445415000001
2012-06-29,0.05877859810000001,-0.027681456799999997,0.015548570650000006
2012-07-31,0.023521950700000002,0.037851021000000006,0.030686485850000004
2012-08-31,0.0294889432,0.011409649300000005,0.020449296250000002
2012-09-28,0.046330883100000005,-0.007301803299999998,0.019514539900000002
2012-10-31,-0.0002551451000000005,0.026407273000000002,0.013076063950000001
2012-11-30,0.048892088900000005,0.010428912700000004,0.029660500800000003
2012-12-29,0.0101137154,-0.0046944178000000005,0.0027096488
2013-02-28,0.0732446293,-0.0523952617,0.0104246838
2013-03-29,0.0958197442,-0.0083552813,0.04373223145
2013-04-30,0.07039512070000001,-0.0164255474,0.026984786650000002
2013-05-31,0.0675773271,0.057976262,0.06277679455
2013-06-28,0.0021464712999999993,0.013522856400000002,0.00783466385
2013-07-31,0.1100511395,-0.0298674829,0.04009182830000001
2013-08-30,0.045522167200000005,0.0430691262,0.0442956467
2013-09-28,0.059745576800000005,0.0013623885000000014,0.030553982650000002
2013-10-31,0.0633457992,-0.0310287972,0.016158501
2013-11-29,0.0555557896,0.0084289219,0.03199235575
2013-12-28,0.042323607500000006,-0.004201328900000001,0.019061139300000002
2014-02-28,0.0824347336,-0.00044339740000000176,0.0409956681
2014-03-29,-0.05305067730000001,-0.0187532254,-0.03590195135
2014-04-30,-0.007605823799999998,-0.0034442753000000015,-0.005525049549999999
2014-05-30,0.025576652900000003,0.004781616500000002,0.015179134700000003
2014-05-30,0.041075885799999996,-0.00027275129999999956,0.02040156725
2014-06-28,0.0223026573,-0.0372026031,-0.007449972900000001
2014-07-31,0.012415173,0.05451759430000001,0.03346638365
2014-08-29,0.0576992607,-0.023154833400000005,0.017272213649999996
2014-09-27,0.0028484013000000027,0.0506820159,0.026765208600000003
2014-10-31,0.0466154672,-0.0017746821000000014,0.02242039255
2014-11-28,0.033158836500000004,0.053330542200000004,0.043244689350000004
2014-12-27,-0.015643717100000003,-0.0092311807,-0.012437448900000002
2015-02-27,0.08684612850000001,0.03799469860000001,0.06242041355000001
2015-03-28,-0.024738527500000003,0.030717641099999998,0.0029895567999999977
2015-04-30,0.04372873930000001,-0.0416036144,0.001062562450000002
2015-05-29,0.0372468362,0.018363019,0.0278049276
2015-06-27,0.0119899246,0.036952483800000005,0.024471204200000003
2015-07-31,0.0823458417,0.049954847999999996,0.06615034485
2015-07-31,0.026676130800000003,0.029886916200000002,0.028281523500000003
2015-08-31,-0.019774674800000003,0.0731759811,0.026700653149999996
2015-09-26,0.015348634000000003,0.0677645966,0.0415566153
2015-10-30,0.11233515790000001,-0.0619969921,0.025169082900000004
2015-11-30,0.013435981800000007,0.034202270400000005,0.023819126100000004
2015-12-26,0.0064643123,0.06666033440000001,0.03656232335
2016-02-29,-0.0564537919,0.06975176680000002,0.006648987450000008
2016-03-26,0.0780706067,-0.0314161092,0.02332724875
2016-04-29,0.001656888500000002,0.0136728443,0.007664866400000001
2016-05-31,0.011087531800000001,0.007644698099999997,0.009366114949999999
2016-06-25,0.0497214902,0.017935588399999997,0.0338285393
2016-07-29,0.0657795273,-0.0228890555,0.021445235899999998
2016-08-31,0.027736376599999998,0.016045176600000002,0.021890776600000002
2016-09-24,0.0233512971,0.003362097800000001,0.013356697450000002
2016-09-24,0.016707543300000002,0.017368303300000002,0.0170379233
2016-10-31,0.046737078099999996,0.05420966230000002,0.050473370200000006
2016-11-30,0.115892244,-0.0035514115000000075,0.05617041625
2016-12-30,0.034120124,-0.015001671800000003,0.009559226099999998
2017-02-28,0.0792495606,-0.032251193799999994,0.023499183400000005
2017-03-31,-0.001976943799999998,0.021763409299999998,0.00989323275
2017-04-01,0.033519104400000006,0.014921262300000002,0.024220183350000004
2017-05-31,0.0596137725,0.045508295100000005,0.052561033800000004
2017-06-30,0.018766447400000004,0.001589591500000002,0.010178019450000002
2017-07-01,0.0645657361,-0.012187186700000002,0.0261892747
2017-08-31,0.016202169500000002,0.0402197111,0.0282109403
2017-09-29,0.048733791,0.001288633400000001,0.0250112122
2017-10-31,0.06367624200000001,0.11358065180000002,0.08862844690000002
2017-11-30,0.0154400957,0.009734384800000002,0.012587240250000001
2017-11-30,0.0316783588,0.001222193400000001,0.0164502761
2017-12-29,0.0418845179,-0.0119850853,0.0149497163
2018-02-28,0.035237719499999993,0.075568709,0.05540321425
2018-03-30,-0.0035191801999999994,0.033940800400000005,0.015210810100000003
2018-04-30,0.009319477599999997,0.018832492700000005,0.014075985150000001
2018-05-31,0.0454322447,0.021164595200000004,0.033298419950000005
2018-06-29,0.0152047619,0.0096117488,0.012408255350000001
2018-07-31,0.0575506865,-0.032734017,0.012408334750000003
2018-08-31,0.046130053600000005,0.0317756914,0.0389528725
2018-09-28,0.0451772724,0.03244668280000001,0.038811977600000006
2018-10-31,-0.052662228000000005,0.0829204446,0.0151291083
2018-11-30,0.016011043200000002,0.06154839210000001,0.038779717650000003
2018-12-31,-0.0806123692,0.1594092834,0.03939845709999999
